Item_Code,Item_Name,Country,Date,Index,Anchor_2015,Estimated_Price_Euro
CP0115,Oils and fats,IS,2025-03,181.52,1.6,2.9043200000000002
CP0115,Oils and fats,IT,2025-03,173.9,1.6,2.7824000000000004
CP0115,Oils and fats,LT,2025-03,185.67,1.6,2.97072
CP0115,Oils and fats,LU,2025-03,164.62,1.6,2.6339200000000003
CP0115,Oils and fats,LV,2025-03,218.79,1.6,3.50064
CP0115,Oils and fats,ME,2025-03,165.57,1.6,2.64912
CP0115,Oils and fats,MK,2025-03,148.15,1.6,2.3704
CP0115,Oils and fats,MT,2025-03,158.72,1.6,2.53952
CP0115,Oils and fats,NL,2025-03,171.33,1.6,2.74128
CP0115,Oils and fats,NO,2025-03,172.7,1.6,2.7632
CP0115,Oils and fats,PL,2025-03,178.9,1.6,2.8624000000000005
CP0115,Oils and fats,PT,2025-03,141.86,1.6,2.26976
CP0115,Oils and fats,RO,2025-03,156.86,1.6,2.5097600000000004
CP0115,Oils and fats,RS,2025-03,187.5,1.6,3.0
CP0115,Oils and fats,SE,2025-03,186.43,1.6,2.98288
CP0115,Oils and fats,SI,2025-03,140.59,1.6,2.24944
CP0115,Oils and fats,SK,2025-03,190.61,1.6,3.0497600000000005
CP0115,Oils and fats,TR,2025-03,1333.22,1.6,21.33152
CP0115,Oils and fats,XK,2025-03,194.72,1.6,3.11552
CP0116,Fruit,AL,2025-03,198.54,2.15,4.26861
CP0116,Fruit,AT,2025-03,113.07,2.15,2.431005
CP0116,Fruit,BE,2025-03,124.47,2.15,2.6761049999999997
CP0116,Fruit,BG,2025-03,155.38,2.15,3.3406699999999994
CP0116,Fruit,CH,2025-03,92.71,2.15,1.9932649999999998
CP0116,Fruit,CY,2025-03,144.93,2.15,3.115995
CP0116,Fruit,CZ,2025-03,144.9,2.15,3.11535
CP0116,Fruit,DE,2025-03,142.0,2.15,3.053
CP0116,Fruit,DK,2025-03,124.4,2.15,2.6746
CP0116,Fruit,EA,2025-03,145.41,2.15,3.126315
CP0116,Fruit,EE,2025-03,169.54,2.15,3.64511
CP0116,Fruit,EL,2025-03,135.86,2.15,2.9209899999999998
CP0116,Fruit,ES,2025-03,161.59,2.15,3.4741850000000003
CP0116,Fruit,EU,2025-03,148.73,2.15,3.1976949999999995
CP0116,Fruit,FI,2025-03,122.51,2.15,2.633965
CP0116,Fruit,FR,2025-03,148.48,2.15,3.1923199999999996
CP0116,Fruit,HR,2025-03,139.61,2.15,3.001615
CP0116,Fruit,HU,2025-03,224.42,2.15,4.825029999999999
CP0116,Fruit,IE,2025-03,111.4,2.15,2.3951000000000002
CP0116,Fruit,IS,2025-03,124.48,2.15,2.67632
CP0116,Fruit,IT,2025-03,145.2,2.15,3.1218
CP0116,Fruit,LT,2025-03,147.53,2.15,3.171895
CP0116,Fruit,LU,2025-03,129.59,2.15,2.786185
CP0116,Fruit,LV,2025-03,163.38,2.15,3.5126699999999995
CP0116,Fruit,ME,2025-03,151.59,2.15,3.259185
CP0116,Fruit,MK,2025-03,138.44,2.15,2.97646
CP0116,Fruit,MT,2025-03,158.7,2.15,3.41205
CP0116,Fruit,NL,2025-03,133.47,2.15,2.869605
CP0116,Fruit,NO,2025-03,135.1,2.15,2.9046499999999997
CP0116,Fruit,PL,2025-03,168.7,2.15,3.6270499999999997
CP0116,Fruit,PT,2025-03,140.11,2.15,3.0123650000000004
CP0116,Fruit,RO,2025-03,163.44,2.15,3.51396
CP0116,Fruit,RS,2025-03,159.3,2.15,3.4249500000000004
CP0116,Fruit,SE,2025-03,135.58,2.15,2.9149700000000003
CP0116,Fruit,SI,2025-03,179.05,2.15,3.849575
CP0116,Fruit,SK,2025-03,156.06,2.15,3.3552899999999997
CP0116,Fruit,TR,2025-03,1409.54,2.15,30.30511
CP0116,Fruit,XK,2025-03,104.4,2.15,2.2446
CP0117,Vegetables,AL,2025-03,276.52,2.2,6.0834399999999995
CP0117,Vegetables,AT,2025-03,144.75,2.2,3.1845000000000003
CP0117,Vegetables,BE,2025-03,141.85,2.2,3.1207
CP0117,Vegetables,BG,2025-03,203.17,2.2,4.46974
CP0117,Vegetables,CH,2025-03,89.33,2.2,1.9652600000000002
CP0117,Vegetables,CY,2025-03,146.31,2.2,3.2188200000000005
CP0117,Vegetables,CZ,2025-03,178.2,2.2,3.9204
CP0117,Vegetables,DE,2025-03,151.7,2.2,3.3374
CP0117,Vegetables,DK,2025-03,135.9,2.2,2.9898000000000002
CP0117,Vegetables,EA,2025-03,148.47,2.2,3.26634
CP0117,Vegetables,EE,2025-03,188.53,2.2,4.14766
CP0117,Vegetables,EL,2025-03,143.83,2.2,3.1642600000000005
CP0117,Vegetables,ES,2025-03,156.82,2.2,3.4500400000000004
CP0117,Vegetables,EU,2025-03,156.49,2.2,3.442780000000001
CP0117,Vegetables,FI,2025-03,130.85,2.2,2.8787000000000003
CP0117,Vegetables,FR,2025-03,148.48,2.2,3.26656
CP0117,Vegetables,HR,2025-03,144.83,2.2,3.1862600000000008
CP0117,Vegetables,HU,2025-03,272.0,2.2,5.984000000000001
CP0117,Vegetables,IE,2025-03,114.6,2.2,2.5212
CP0117,Vegetables,IS,2025-03,148.99,2.2,3.2777800000000004
CP0117,Vegetables,IT,2025-03,143.5,2.2,3.1570000000000005
CP0117,Vegetables,LT,2025-03,204.43,2.2,4.497460000000001
CP0117,Vegetables,LU,2025-03,139.0,2.2,3.058
CP0117,Vegetables,LV,2025-03,201.85,2.2,4.4407000000000005
CP0117,Vegetables,ME,2025-03,163.36,2.2,3.5939200000000007
CP0117,Vegetables,MK,2025-03,155.35,2.2,3.4177
CP0117,Vegetables,MT,2025-03,163.62,2.2,3.5996400000000004
CP0117,Vegetables,NL,2025-03,140.63,2.2,3.09386
CP0117,Vegetables,NO,2025-03,141.7,2.2,3.1174
CP0117,Vegetables,PL,2025-03,195.4,2.2,4.2988
CP0117,Vegetables,PT,2025-03,147.12,2.2,3.2366400000000004
CP0117,Vegetables,RO,2025-03,209.7,2.2,4.6134
CP0117,Vegetables,RS,2025-03,217.6,2.2,4.7872
CP0117,Vegetables,SE,2025-03,149.63,2.2,3.2918600000000002
CP0117,Vegetables,SI,2025-03,145.65,2.2,3.2043000000000004
CP0117,Vegetables,SK,2025-03,182.78,2.2,4.021160000000001
CP0117,Vegetables,TR,2025-03,1620.1,2.2,35.6422
CP0117,Vegetables,XK,2025-03,157.03,2.2,3.4546600000000005
CP0118,Sugar & confectionery,AL,2025-03,139.53,1.5,2.09295
CP0118,Sugar & confectionery,AT,2025-03,134.6,1.5,2.0189999999999997
CP0118,Sugar & confectionery,BE,2025-03,144.21,1.5,2.1631500000000004
CP0118,Sugar & confectionery,BG,2025-03,172.31,1.5,2.58465
CP0118,Sugar & confectionery,CH,2025-03,113.01,1.5,1.6951500000000002
CP0118,Sugar & confectionery,CY,2025-03,123.63,1.5,1.85445
CP0118,Sugar & confectionery,CZ,2025-03,159.8,1.5,2.3970000000000002
CP0118,Sugar & confectionery,DE,2025-03,143.4,1.5,2.1510000000000002
CP0118,Sugar & confectionery,DK,2025-03,135.9,1.5,2.0385
CP0118,Sugar & confectionery,EA,2025-03,136.17,1.5,2.04255
CP0118,Sugar & confectionery,EE,2025-03,187.91,1.5,2.81865
CP0118,Sugar & confectionery,EL,2025-03,122.96,1.5,1.8444
CP0118,Sugar & confectionery,ES,2025-03,150.61,1.5,2.2591500000000004
CP0118,Sugar & confectionery,EU,2025-03,144.87,1.5,2.17305
CP0118,Sugar & confectionery,FI,2025-03,123.62,1.5,1.8542999999999998
CP0118,Sugar & confectionery,FR,2025-03,128.12,1.5,1.9218000000000002
CP0118,Sugar & confectionery,HR,2025-03,157.4,1.5,2.361
CP0118,Sugar & confectionery,HU,2025-03,199.74,1.5,2.9961
CP0118,Sugar & confectionery,IE,2025-03,104.3,1.5,1.5644999999999998
CP0118,Sugar & confectionery,IS,2025-03,147.2,1.5,2.208
CP0118,Sugar & confectionery,IT,2025-03,125.1,1.5,1.8764999999999998
CP0118,Sugar & confectionery,LT,2025-03,162.38,1.5,2.4356999999999998
CP0118,Sugar & confectionery,LU,2025-03,138.81,1.5,2.0821500000000004
CP0118,Sugar & confectionery,LV,2025-03,176.62,1.5,2.6493
CP0118,Sugar & confectionery,ME,2025-03,161.33,1.5,2.41995
CP0118,Sugar & confectionery,MK,2025-03,148.86,1.5,2.2329000000000003
CP0118,Sugar & confectionery,MT,2025-03,161.7,1.5,2.4255
CP0118,Sugar & confectionery,NL,2025-03,142.67,1.5,2.1400499999999996
CP0118,Sugar & confectionery,NO,2025-03,124.1,1.5,1.8615
CP0118,Sugar & confectionery,PL,2025-03,174.7,1.5,2.6205
CP0118,Sugar & confectionery,PT,2025-03,136.91,1.5,2.05365
CP0118,Sugar & confectionery,RO,2025-03,164.82,1.5,2.4722999999999997
CP0118,Sugar & confectionery,RS,2025-03,178.1,1.5,2.6715
CP0118,Sugar & confectionery,SE,2025-03,150.14,1.5,2.2520999999999995
CP0118,Sugar & confectionery,SI,2025-03,131.75,1.5,1.9762499999999998
CP0118,Sugar & confectionery,SK,2025-03,163.04,1.5,2.4455999999999998
CP0118,Sugar & confectionery,TR,2025-03,1169.49,1.5,17.54235
CP0118,Sugar & confectionery,XK,2025-03,157.62,1.5,2.3643
CP0121,"Coffee, tea and cocoa",AL,2025-03,116.38,4.5,5.2371
CP0121,"Coffee, tea and cocoa",AT,2025-03,149.61,4.5,6.732450000000001
CP0121,"Coffee, tea and cocoa",BE,2025-03,137.53,4.5,6.1888499999999995
CP0121,"Coffee, tea and cocoa",BG,2025-03,178.74,4.5,8.0433
CP0121,"Coffee, tea and cocoa",CH,2025-03,108.91,4.5,4.90095
CP0121,"Coffee, tea and cocoa",CY,2025-03,123.22,4.5,5.5449
CP0121,"Coffee, tea and cocoa",CZ,2025-03,148.4,4.5,6.678
CP0121,"Coffee, tea and cocoa",DE,2025-03,129.7,4.5,5.8365
CP0121,"Coffee, tea and cocoa",DK,2025-03,131.5,4.5,5.9174999999999995
CP0121,"Coffee, tea and cocoa",EA,2025-03,134.96,4.5,6.073200000000001
CP0121,"Coffee, tea and cocoa",EE,2025-03,176.5,4.5,7.9425
CP0121,"Coffee, tea and cocoa",EL,2025-03,148.78,4.5,6.6951
CP0121,"Coffee, tea and cocoa",ES,2025-03,142.66,4.5,6.4197
CP0121,"Coffee, tea and cocoa",EU,2025-03,141.55,4.5,6.369750000000001
CP0121,"Coffee, tea and cocoa",FI,2025-03,179.35,4.5,8.07075
CP0121,"Coffee, tea and cocoa",FR,2025-03,130.45,4.5,5.87025
CP0121,"Coffee, tea and cocoa",HR,2025-03,163.52,4.5,7.358400000000001
CP0121,"Coffee, tea and cocoa",HU,2025-03,190.14,4.5,8.556299999999998
CP0121,"Coffee, tea and cocoa",IE,2025-03,106.1,4.5,4.7745
CP0121,"Coffee, tea and cocoa",IS,2025-03,144.34,4.5,6.4953
CP0121,"Coffee, tea and cocoa",IT,2025-03,131.5,4.5,5.9174999999999995
CP0121,"Coffee, tea and cocoa",LT,2025-03,144.24,4.5,6.4908
CP0121,"Coffee, tea and cocoa",LU,2025-03,133.91,4.5,6.02595
CP0121,"Coffee, tea and cocoa",LV,2025-03,157.89,4.5,7.10505
CP0121,"Coffee, tea and cocoa",ME,2025-03,161.21,4.5,7.25445
CP0121,"Coffee, tea and cocoa",MK,2025-03,167.28,4.5,7.5276000000000005
CP0121,"Coffee, tea and cocoa",MT,2025-03,147.48,4.5,6.6366
CP0121,"Coffee, tea and cocoa",NL,2025-03,130.72,4.5,5.8824
CP0121,"Coffee, tea and cocoa",NO,2025-03,139.9,4.5,6.2955000000000005
CP0121,"Coffee, tea and cocoa",PL,2025-03,156.9,4.5,7.060499999999999
CP0121,"Coffee, tea and cocoa",PT,2025-03,132.0,4.5,5.94
CP0121,"Coffee, tea and cocoa",RO,2025-03,149.5,4.5,6.727500000000001
CP0121,"Coffee, tea and cocoa",RS,2025-03,195.4,4.5,8.793
CP0121,"Coffee, tea and cocoa",SE,2025-03,191.41,4.5,8.61345
CP0121,"Coffee, tea and cocoa",SI,2025-03,151.63,4.5,6.82335
CP0121,"Coffee, tea and cocoa",SK,2025-03,143.75,4.5,6.46875
CP0121,"Coffee, tea and cocoa",TR,2025-03,1136.89,4.5,51.160050000000005
CP0121,"Coffee, tea and cocoa",XK,2025-03,190.82,4.5,8.5869
CP0451,Electricity,AL,2025-03,97.94,0.21,0.20567399999999997
CP0451,Electricity,AT,2025-03,174.11,0.21,0.365631
CP0451,Electricity,BE,2025-03,212.98,0.21,0.447258
CP0451,Electricity,BG,2025-03,137.35,0.21,0.288435
CP0451,Electricity,CH,2025-03,146.33,0.21,0.307293
CP0451,Electricity,CY,2025-03,176.99,0.21,0.371679
CP0451,Electricity,CZ,2025-03,212.7,0.21,0.44666999999999996
CP0451,Electricity,DE,2025-03,137.8,0.21,0.28938
CP0451,Electricity,DK,2025-03,120.5,0.21,0.25305
CP0451,Electricity,EA,2025-03,156.59,0.21,0.328839
CP0451,Electricity,EE,2025-03,350.66,0.21,0.736386
CP0451,Electricity,EL,2025-03,132.65,0.21,0.278565
CP0451,Electricity,ES,2025-03,114.27,0.21,0.239967
CP0451,Electricity,EU,2025-03,160.33,0.21,0.336693
CP0451,Electricity,FI,2025-03,141.98,0.21,0.298158
CP0451,Electricity,FR,2025-03,146.31,0.21,0.307251
CP0451,Electricity,HR,2025-03,122.27,0.21,0.25676699999999997
CP0451,Electricity,HU,2025-03,124.44,0.21,0.261324
CP0451,Electricity,IE,2025-03,170.5,0.21,0.35805
CP0451,Electricity,IS,2025-03,158.82,0.21,0.33352199999999993
CP0451,Electricity,IT,2025-03,197.5,0.21,0.41475
CP0451,Electricity,LT,2025-03,132.36,0.21,0.27795600000000004
CP0451,Electricity,LU,2025-03,145.57,0.21,0.305697
CP0451,Electricity,LV,2025-03,159.07,0.21,0.334047
CP0451,Electricity,ME,2025-03,103.71,0.21,0.21779099999999998
CP0451,Electricity,MK,2025-03,137.96,0.21,0.28971600000000003
CP0451,Electricity,MT,2025-03,100.0,0.21,0.21
CP0451,Electricity,NL,2025-03,108.14,0.21,0.22709399999999996
CP0451,Electricity,NO,2025-03,224.7,0.21,0.47186999999999996
CP0451,Electricity,PL,2025-03,176.2,0.21,0.37001999999999996
CP0451,Electricity,PT,2025-03,116.09,0.21,0.243789
CP0451,Electricity,RO,2025-03,152.9,0.21,0.32109000000000004
CP0451,Electricity,RS,2025-03,173.5,0.21,0.36435
CP0451,Electricity,SE,2025-03,147.04,0.21,0.30878399999999995
CP0451,Electricity,SI,2025-03,112.27,0.21,0.235767
CP0451,Electricity,SK,2025-03,125.86,0.21,0.264306
CP0451,Electricity,TR,2025-03,621.83,0.21,1.305843
CP0451,Electricity,XK,2025-03,109.71,0.21,0.23039099999999998
CP01113,Bread,AL,2025-04,130.96,1.25,1.637
CP01113,Bread,AT,2025-04,146.52,1.25,1.8315000000000001
CP01113,Bread,BE,2025-04,140.21,1.25,1.752625
CP01113,Bread,BG,2025-04,229.64,1.25,2.8705
CP01113,Bread,CH,2025-04,107.21,1.25,1.3401249999999998
CP01113,Bread,CY,2025-04,124.37,1.25,1.5546250000000001
CP01113,Bread,CZ,2025-04,159.4,1.25,1.9925000000000002
CP01113,Bread,DE,2025-04,151.7,1.25,1.8962499999999998
CP01113,Bread,DK,2025-04,134.1,1.25,1.67625
CP01113,Bread,EA,2025-04,135.39,1.25,1.6923749999999997
CP01113,Bread,EE,2025-04,181.85,1.25,2.273125
CP01113,Bread,EL,2025-04,131.73,1.25,1.6466249999999998
CP01113,Bread,ES,2025-04,128.82,1.25,1.61025
CP01113,Bread,EU,2025-04,148.23,1.25,1.852875
CP01113,Bread,FI,2025-04,119.48,1.25,1.4935
CP01113,Bread,FR,2025-04,124.79,1.25,1.559875
CP01113,Bread,HR,2025-04,165.3,1.25,2.06625
CP01113,Bread,HU,2025-04,279.83,1.25,3.4978749999999996
CP01113,Bread,IE,2025-04,125.4,1.25,1.5675
CP01113,Bread,IS,2025-04,152.84,1.25,1.9104999999999999
CP01113,Bread,IT,2025-04,131.9,1.25,1.64875
CP01113,Bread,LT,2025-04,174.65,1.25,2.1831250000000004
CP01113,Bread,LU,2025-04,140.67,1.25,1.7583749999999998
CP01113,Bread,LV,2025-04,184.06,1.25,2.30075
CP01113,Bread,ME,2025-04,158.96,1.25,1.987
CP01113,Bread,MK,2025-04,173.0,1.25,2.1625
CP01113,Bread,MT,2025-04,157.77,1.25,1.9721250000000001
CP01113,Bread,NL,2025-04,132.71,1.25,1.658875
CP01113,Bread,NO,2025-04,142.7,1.25,1.7837499999999997
CP01113,Bread,PL,2025-04,217.4,1.25,2.7175
CP01113,Bread,PT,2025-04,136.19,1.25,1.702375
CP01113,Bread,RO,2025-04,178.33,1.25,2.2291250000000002
CP01113,Bread,RS,2025-04,149.0,1.25,1.8625
CP01113,Bread,SE,2025-04,128.11,1.25,1.6013750000000002
CP01113,Bread,SI,2025-04,144.64,1.25,1.8079999999999998
CP01113,Bread,SK,2025-04,183.6,1.25,2.295
CP01113,Bread,XK,2025-04,177.46,1.25,2.2182500000000003
CP0112,Meat,AL,2025-04,133.57,10.5,14.024849999999999
CP0112,Meat,AT,2025-04,143.27,10.5,15.04335
CP0112,Meat,BE,2025-04,135.66,10.5,14.2443
CP0112,Meat,BG,2025-04,172.97,10.5,18.16185
CP0112,Meat,CH,2025-04,107.92,10.5,11.3316
CP0112,Meat,CY,2025-04,117.75,10.5,12.36375
CP0112,Meat,CZ,2025-04,141.0,10.5,14.805
CP0112,Meat,DE,2025-04,149.4,10.5,15.687
CP0112,Meat,DK,2025-04,128.3,10.5,13.4715
CP0112,Meat,EA,2025-04,138.2,10.5,14.511
CP0112,Meat,EE,2025-04,167.95,10.5,17.63475
CP0112,Meat,EL,2025-04,139.22,10.5,14.618099999999998
CP0112,Meat,ES,2025-04,139.19,10.5,14.614949999999999
CP0112,Meat,EU,2025-04,142.61,10.5,14.974050000000002
CP0112,Meat,FI,2025-04,127.68,10.5,13.406400000000001
CP0112,Meat,FR,2025-04,130.78,10.5,13.731900000000001
CP0112,Meat,HR,2025-04,145.92,10.5,15.321599999999998
CP0112,Meat,HU,2025-04,169.35,10.5,17.78175
CP0112,Meat,IE,2025-04,114.2,10.5,11.991000000000001
CP0112,Meat,IS,2025-04,163.72,10.5,17.1906
CP0112,Meat,IT,2025-04,129.5,10.5,13.5975
CP0112,Meat,LT,2025-04,162.19,10.5,17.02995
CP0112,Meat,LU,2025-04,143.74,10.5,15.0927
CP0112,Meat,LV,2025-04,161.27,10.5,16.93335
CP0112,Meat,ME,2025-04,146.89,10.5,15.423449999999999
CP0112,Meat,MK,2025-04,151.35,10.5,15.891749999999998
CP0112,Meat,MT,2025-04,141.19,10.5,14.82495
CP0112,Meat,NL,2025-04,151.95,10.5,15.954749999999999
CP0112,Meat,NO,2025-04,137.0,10.5,14.385000000000002
CP0112,Meat,PL,2025-04,172.8,10.5,18.144000000000002
CP0112,Meat,PT,2025-04,146.45,10.5,15.377249999999998
CP0112,Meat,RO,2025-04,163.81,10.5,17.20005
CP0112,Meat,RS,2025-04,167.6,10.5,17.598
CP0112,Meat,SE,2025-04,144.99,10.5,15.223950000000002
CP0112,Meat,SI,2025-04,155.31,10.5,16.30755
CP0112,Meat,SK,2025-04,159.75,10.5,16.77375
CP0112,Meat,TR,2025-04,1707.67,10.5,179.30535000000003
CP0112,Meat,XK,2025-04,157.54,10.5,16.5417
CP0114,"Milk, cheese and eggs",AL,2025-04,165.03,1.0,1.6503
CP0114,"Milk, cheese and eggs",AT,2025-04,138.49,1.0,1.3849
CP0114,"Milk, cheese and eggs",BE,2025-04,148.61,1.0,1.4861000000000002
CP0114,"Milk, cheese and eggs",BG,2025-04,182.74,1.0,1.8274000000000001
CP0114,"Milk, cheese and eggs",CH,2025-04,110.5,1.0,1.105
CP0114,"Milk, cheese and eggs",CY,2025-04,116.42,1.0,1.1642000000000001
CP0114,"Milk, cheese and eggs",CZ,2025-04,149.4,1.0,1.494
CP0114,"Milk, cheese and eggs",DE,2025-04,162.7,1.0,1.6269999999999998
CP0114,"Milk, cheese and eggs",DK,2025-04,149.3,1.0,1.493
CP0114,"Milk, cheese and eggs",EA,2025-04,141.94,1.0,1.4194
CP0114,"Milk, cheese and eggs",EE,2025-04,162.42,1.0,1.6241999999999999
CP0114,"Milk, cheese and eggs",EL,2025-04,129.2,1.0,1.2919999999999998
CP0114,"Milk, cheese and eggs",ES,2025-04,139.85,1.0,1.3984999999999999
CP0114,"Milk, cheese and eggs",EU,2025-04,147.61,1.0,1.4761000000000002
CP0114,"Milk, cheese and eggs",FI,2025-04,121.0,1.0,1.21
CP0114,"Milk, cheese and eggs",FR,2025-04,131.91,1.0,1.3191
CP0114,"Milk, cheese and eggs",HR,2025-04,146.23,1.0,1.4623
CP0114,"Milk, cheese and eggs",HU,2025-04,195.35,1.0,1.9535
CP0114,"Milk, cheese and eggs",IE,2025-04,122.9,1.0,1.229
CP0114,"Milk, cheese and eggs",IS,2025-04,168.7,1.0,1.6869999999999998
CP0114,"Milk, cheese and eggs",IT,2025-04,130.2,1.0,1.3019999999999998
CP0114,"Milk, cheese and eggs",LT,2025-04,191.55,1.0,1.9155000000000002
CP0114,"Milk, cheese and eggs",LU,2025-04,131.69,1.0,1.3169
CP0114,"Milk, cheese and eggs",LV,2025-04,175.58,1.0,1.7558
CP0114,"Milk, cheese and eggs",ME,2025-04,161.34,1.0,1.6134
CP0114,"Milk, cheese and eggs",MK,2025-04,145.42,1.0,1.4542
CP0114,"Milk, cheese and eggs",MT,2025-04,155.71,1.0,1.5571000000000002
CP0114,"Milk, cheese and eggs",NL,2025-04,152.91,1.0,1.5291
CP0114,"Milk, cheese and eggs",NO,2025-04,132.9,1.0,1.329
CP0114,"Milk, cheese and eggs",PL,2025-04,175.3,1.0,1.7530000000000001
CP0114,"Milk, cheese and eggs",PT,2025-04,129.32,1.0,1.2932
CP0114,"Milk, cheese and eggs",RO,2025-04,165.48,1.0,1.6547999999999998
CP0114,"Milk, cheese and eggs",RS,2025-04,170.8,1.0,1.7080000000000002
CP0114,"Milk, cheese and eggs",SE,2025-04,152.93,1.0,1.5293
CP0114,"Milk, cheese and eggs",SI,2025-04,139.32,1.0,1.3932
CP0114,"Milk, cheese and eggs",SK,2025-04,168.65,1.0,1.6865
CP0114,"Milk, cheese and eggs",TR,2025-04,1482.35,1.0,14.8235
CP0114,"Milk, cheese and eggs",XK,2025-04,157.28,1.0,1.5728
CP0115,Oils and fats,AL,2025-04,137.78,1.6,2.2044799999999998
CP0115,Oils and fats,AT,2025-04,156.61,1.6,2.5057600000000004
CP0115,Oils and fats,BE,2025-04,182.91,1.6,2.9265600000000003
CP0115,Oils and fats,BG,2025-04,173.31,1.6,2.7729600000000003
CP0115,Oils and fats,CH,2025-04,120.9,1.6,1.9344000000000001
CP0115,Oils and fats,CY,2025-04,151.56,1.6,2.4249600000000004
CP0115,Oils and fats,CZ,2025-04,183.9,1.6,2.9424
CP0115,Oils and fats,DE,2025-04,198.6,1.6,3.1776
CP0115,Oils and fats,DK,2025-04,165.6,1.6,2.6496
CP0115,Oils and fats,EA,2025-04,171.11,1.6,2.73776
CP0115,Oils and fats,EE,2025-04,195.78,1.6,3.13248
CP0115,Oils and fats,EL,2025-04,151.51,1.6,2.42416
CP0115,Oils and fats,ES,2025-04,157.57,1.6,2.52112
CP0115,Oils and fats,EU,2025-04,170.27,1.6,2.7243200000000005
CP0115,Oils and fats,FI,2025-04,143.15,1.6,2.2904
CP0115,Oils and fats,FR,2025-04,163.36,1.6,2.6137600000000005
CP0115,Oils and fats,HR,2025-04,153.05,1.6,2.4488000000000003
CP0115,Oils and fats,HU,2025-04,183.94,1.6,2.94304
CP0115,Oils and fats,IE,2025-04,141.1,1.6,2.2576
CP0115,Oils and fats,IS,2025-04,181.74,1.6,2.90784
CP0115,Oils and fats,IT,2025-04,172.4,1.6,2.7584
CP0115,Oils and fats,LT,2025-04,183.76,1.6,2.94016
CP0115,Oils and fats,LU,2025-04,165.57,1.6,2.64912
CP0115,Oils and fats,LV,2025-04,219.16,1.6,3.50656
CP0115,Oils and fats,ME,2025-04,168.1,1.6,2.6896000000000004
CP0115,Oils and fats,MK,2025-04,146.66,1.6,2.3465599999999998
CP0115,Oils and fats,MT,2025-04,156.88,1.6,2.5100800000000003
CP0115,Oils and fats,NL,2025-04,168.22,1.6,2.69152
CP0115,Oils and fats,NO,2025-04,168.9,1.6,2.7024000000000004
CP0115,Oils and fats,PL,2025-04,178.8,1.6,2.8608000000000002
CP0115,Oils and fats,PT,2025-04,136.54,1.6,2.18464
CP0115,Oils and fats,RO,2025-04,158.75,1.6,2.54
CP0115,Oils and fats,RS,2025-04,187.1,1.6,2.9936000000000003
CP0115,Oils and fats,SE,2025-04,185.46,1.6,2.96736
CP0115,Oils and fats,SI,2025-04,144.73,1.6,2.31568
CP0115,Oils and fats,SK,2025-04,195.4,1.6,3.1264000000000003
CP0115,Oils and fats,TR,2025-04,1368.87,1.6,21.90192
CP0115,Oils and fats,XK,2025-04,195.93,1.6,3.1348800000000003
CP0116,Fruit,AL,2025-04,197.88,2.15,4.25442
CP0116,Fruit,AT,2025-04,113.03,2.15,2.430145
CP0116,Fruit,BE,2025-04,121.93,2.15,2.621495
CP0116,Fruit,BG,2025-04,167.9,2.15,3.60985
CP0116,Fruit,CH,2025-04,93.95,2.15,2.0199249999999997
CP0116,Fruit,CY,2025-04,151.06,2.15,3.2477899999999997
CP0116,Fruit,CZ,2025-04,146.6,2.15,3.1519
CP0116,Fruit,DE,2025-04,142.4,2.15,3.0616000000000003
CP0116,Fruit,DK,2025-04,126.7,2.15,2.72405
CP0116,Fruit,EA,2025-04,145.98,2.15,3.1385699999999996
CP0116,Fruit,EE,2025-04,181.91,2.15,3.911065
CP0116,Fruit,EL,2025-04,136.03,2.15,2.924645
CP0116,Fruit,ES,2025-04,162.85,2.15,3.5012749999999997
CP0116,Fruit,EU,2025-04,149.94,2.15,3.22371
CP0116,Fruit,FI,2025-04,124.72,2.15,2.68148
CP0116,Fruit,FR,2025-04,148.38,2.15,3.1901699999999997
CP0116,Fruit,HR,2025-04,139.51,2.15,2.999465
CP0116,Fruit,HU,2025-04,232.67,2.15,5.0024049999999995
CP0116,Fruit,IE,2025-04,112.0,2.15,2.408
CP0116,Fruit,IS,2025-04,126.46,2.15,2.7188899999999996
CP0116,Fruit,IT,2025-04,146.3,2.15,3.14545
CP0116,Fruit,LT,2025-04,151.84,2.15,3.26456
CP0116,Fruit,LU,2025-04,131.59,2.15,2.829185
CP0116,Fruit,LV,2025-04,166.49,2.15,3.579535
CP0116,Fruit,ME,2025-04,166.18,2.15,3.57287
CP0116,Fruit,MK,2025-04,146.05,2.15,3.140075
CP0116,Fruit,MT,2025-04,159.8,2.15,3.4357
CP0116,Fruit,NL,2025-04,132.86,2.15,2.8564900000000004
CP0116,Fruit,NO,2025-04,119.7,2.15,2.57355
CP0116,Fruit,PL,2025-04,172.2,2.15,3.7022999999999997
CP0116,Fruit,PT,2025-04,142.04,2.15,3.05386
CP0116,Fruit,RO,2025-04,169.33,2.15,3.640595
CP0116,Fruit,RS,2025-04,167.4,2.15,3.5991
CP0116,Fruit,SE,2025-04,133.29,2.15,2.865735
CP0116,Fruit,SI,2025-04,177.41,2.15,3.8143149999999997
CP0116,Fruit,SK,2025-04,156.91,2.15,3.3735649999999997
CP0116,Fruit,TR,2025-04,1632.7,2.15,35.10305
CP0116,Fruit,XK,2025-04,112.29,2.15,2.414235
CP0117,Vegetables,AL,2025-04,273.55,2.2,6.0181000000000004
CP0117,Vegetables,AT,2025-04,147.0,2.2,3.234
